Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1105,2025-02-04,2025-02-05,CUST400,Carrie Lewis,Consumer,PROD7364,Monitor,Electronics,East,Colorado,Bryanshire,5,2268,15,9639.0,8106.03,1532.97,Cash,Cancelled,Proctor Ltd,andrewpayne@richard.com,30,No,0
ORD1106,2025-12-26,2025-12-31,CUST106,Cameron Walker,Corporate,PROD8220,Study Table,Furniture,East,New Jersey,Terriborough,5,2021,5,9599.75,6379.96,3219.79,UPI,Returned,Mason-Walker,sergiorogers@harper.org,5,Yes,36
ORD1107,2025-05-12,2025-05-18,CUST625,Alexis Burnett,Corporate,PROD3097,Bookshelf,Furniture,West,North Carolina,Gordontown,3,810,0,2430.0,1977.17,452.83,Net Banking,Pending,Hawkins Ltd,ryanmorris@rios-horton.com,6,Yes,35
ORD1108,2026-01-16,2026-01-23,CUST525,Ryan Alexander,Home Office,PROD5453,File Folder,Office Supplies,West,Rhode Island,Kimville,3,4978,10,13440.6,9350.91,4089.69,Cash,Cancelled,Harris Inc,ujones@cole.org,23,No,0
ORD1109,2026-04-09,2026-04-10,CUST535,Antonio Schultz,Home Office,PROD5950,Sugar,Grocery,South,Arizona,Port Kathrynhaven,2,4397,0,8794.0,6973.05,1820.95,Credit Card,Returned,"Perry, Gilbert and Barker",jhoffman@mcdaniel.com,50,No,0
ORD1110,2025-02-09,2025-02-12,CUST854,Patricia Harris,Corporate,PROD3301,Sofa,Furniture,East,South Dakota,New Christopher,1,4976,0,4976.0,3580.36,1395.64,UPI,Delivered,Ward PLC,babbott@moore.com,47,No,0
ORD1111,2024-08-03,2024-08-06,CUST370,Darlene Barrett,Home Office,PROD6339,Juice Pack,Grocery,North,North Dakota,Antoniomouth,8,1085,15,7378.0,4887.73,2490.27,Net Banking,Pending,Harrell LLC,miguelpitts@preston.com,18,No,0
ORD1112,2025-04-25,2025-05-02,CUST175,Dr. Evelyn Mcdowell,Consumer,PROD5996,Sugar,Grocery,East,Arizona,Craigland,6,405,20,1944.0,1390.86,553.14,Credit Card,Cancelled,"Ross, Hughes and Rodriguez",ronald23@franklin.com,11,No,0
ORD1113,2024-11-13,2024-11-18,CUST599,Michelle Taylor,Home Office,PROD3282,Study Table,Furniture,East,Oregon,Anthonyside,1,3762,0,3762.0,3297.22,464.78,UPI,Returned,Mclaughlin-Woodward,lisa96@williams-bruce.info,28,No,0
ORD1114,2025-02-20,2025-02-24,CUST730,Leon Gonzalez,Corporate,PROD7717,Dining Table,Furniture,South,North Dakota,Lake Austinhaven,2,592,10,1065.6,848.96,216.64,Cash,Returned,Pruitt PLC,ericsanchez@velasquez.com,28,No,0
ORD1115,2025-06-23,2025-06-26,CUST683,Michael Love,Consumer,PROD1819,Pen,Office Supplies,South,New Hampshire,Lake Timothyside,4,3107,5,11806.6,8869.49,2937.11,UPI,Cancelled,Palmer LLC,evansedward@mcmillan.com,13,No,0
ORD1116,2024-10-06,2024-10-12,CUST814,Scott Duncan,Corporate,PROD9243,Mouse,Electronics,West,Montana,New Tami,7,2971,5,19757.15,13027.1,6730.05,Cash,Returned,Marshall-Anderson,phillip99@gray-williams.com,48,No,0
ORD1117,2025-01-21,2025-01-23,CUST986,Christopher Crawford,Corporate,PROD3142,Mouse,Electronics,North,Nebraska,Greenfurt,10,2057,0,20570.0,18407.53,2162.47,Net Banking,Delivered,"Haynes, Prince and Williamson",johnsonmichelle@lewis.com,26,No,0
ORD1118,2025-09-16,2025-09-21,CUST188,James Miller,Consumer,PROD3964,Monitor,Electronics,North,Delaware,Burnsville,7,3837,0,26859.0,24039.51,2819.49,Net Banking,Delivered,Black-White,laura04@hobbs-lee.com,1,Yes,21
ORD1119,2026-04-11,2026-04-13,CUST212,Jonathan Blackburn,Home Office,PROD9904,Stapler,Office Supplies,South,New Mexico,Madisonview,9,2768,15,21175.2,12958.88,8216.32,Cash,Returned,Dawson-Johnson,dean04@chan.com,36,No,0
ORD1120,2024-11-19,2024-11-22,CUST303,Carlos Brown,Consumer,PROD8773,Bookshelf,Furniture,East,Kentucky,Thompsonmouth,9,1260,20,9072.0,6870.69,2201.31,Cash,Returned,Roberts-Huber,ewaller@adkins-martinez.biz,29,No,0
ORD1121,2024-12-29,2024-12-31,CUST343,Charles Riddle,Consumer,PROD6114,Juice Pack,Grocery,West,New York,East Danielle,9,2259,10,18297.9,15299.73,2998.17,Cash,Pending,Alvarez Ltd,chowe@bentley.com,20,No,0
ORD1122,2025-03-06,2025-03-13,CUST250,Jeffrey Dudley,Consumer,PROD4245,File Folder,Office Supplies,South,Indiana,South Harry,7,1591,5,10580.15,6666.88,3913.27,UPI,Cancelled,"Meyer, Love and Ramos",jason39@swanson-morales.com,2,Yes,36
ORD1123,2024-07-26,2024-07-27,CUST891,Robert Dunn,Corporate,PROD1450,Headphones,Electronics,South,Minnesota,New Timothytown,6,3882,5,22127.4,18144.72,3982.68,Credit Card,Cancelled,Jimenez-Baker,andrea61@chaney.com,45,No,0
ORD1124,2026-01-16,2026-01-23,CUST405,Tony Beltran,Corporate,PROD5975,Headphones,Electronics,West,Oklahoma,North Tammy,8,1741,10,12535.2,10877.19,1658.01,UPI,Pending,Adams LLC,aprilflowers@smith.com,26,No,0
ORD1125,2025-08-05,2025-08-06,CUST316,Whitney Ramirez,Consumer,PROD5239,Rice Bag,Grocery,North,Mississippi,New Michelle,5,1563,10,7033.5,4573.87,2459.63,Credit Card,Delivered,"Parks, Warner and Wiley",gregory02@sweeney.biz,36,No,0
ORD1126,2026-01-23,2026-01-25,CUST253,Gregory Mejia,Consumer,PROD5275,Laptop,Electronics,West,Hawaii,North Frankton,6,1762,15,8986.2,7760.62,1225.58,Net Banking,Pending,Sutton-Burnett,jamesthomas@green-cantrell.com,49,No,0
ORD1127,2024-11-02,2024-11-04,CUST980,Mary Montgomery,Home Office,PROD4095,Keyboard,Electronics,South,Delaware,South Dominic,1,3636,0,3636.0,2922.73,713.27,Cash,Cancelled,Collins-Santos,joy76@murphy-rush.net,42,No,0
ORD1128,2025-06-29,2025-07-04,CUST133,Nicole Dennis,Consumer,PROD8764,Stapler,Office Supplies,West,Minnesota,Anthonyton,4,2534,20,8108.8,6003.66,2105.14,UPI,Returned,Bailey-Brock,phillipcurtis@bryan.com,37,No,0
ORD1129,2024-10-03,2024-10-08,CUST845,Marcus Burton,Consumer,PROD1326,Office Chair,Furniture,West,Arizona,East Christinemouth,1,1586,20,1268.8,885.56,383.24,Net Banking,Returned,Simpson-Hanson,williamhunter@chaney.net,12,No,0
ORD1130,2024-07-13,2024-07-20,CUST674,Paula Hill,Home Office,PROD4827,Notebook,Office Supplies,North,Kentucky,Timothyland,8,4268,10,30729.6,22748.05,7981.55,UPI,Cancelled,Hogan Inc,vsilva@watts.com,19,No,0
ORD1131,2024-08-26,2024-08-31,CUST392,Catherine Sutton,Corporate,PROD8471,Headphones,Electronics,East,Nevada,West Sabrinastad,4,413,5,1569.4,1370.81,198.59,UPI,Returned,Graham Ltd,butlerlaura@parker.com,20,No,0
ORD1132,2025-06-27,2025-07-04,CUST590,Heather Jordan,Home Office,PROD5353,Monitor,Electronics,North,Vermont,Lake Kevinborough,2,4105,5,7799.5,5174.94,2624.56,Net Banking,Delivered,Bell Ltd,gdorsey@salas.biz,49,No,0
ORD1133,2025-06-14,2025-06-20,CUST684,John Harris,Corporate,PROD4800,Study Table,Furniture,West,Montana,Seanview,6,4553,0,27318.0,17420.95,9897.05,Credit Card,Returned,"Cordova, Walker and Robinson",jenny32@dixon-smith.info,17,No,0
ORD1134,2024-11-21,2024-11-24,CUST282,Hannah Valdez MD,Corporate,PROD1634,Calculator,Office Supplies,South,Alabama,Lake Jackfort,2,4779,10,8602.2,6245.26,2356.94,Net Banking,Delivered,"Hunter, Bell and Ortiz",mgoodwin@harvey.com,36,No,0
ORD1135,2024-12-05,2024-12-07,CUST986,Jennifer Valenzuela,Corporate,PROD7566,Office Chair,Furniture,West,New Jersey,Lake Heatherborough,8,3874,15,26343.2,21392.52,4950.68,Net Banking,Delivered,"Fields, Davis and Davis",stacey91@branch.com,39,No,0
ORD1136,2024-09-29,2024-10-02,CUST176,Kevin Ball,Home Office,PROD7762,Sofa,Furniture,West,Nevada,Lake Samantha,7,1338,10,8429.4,5327.94,3101.46,UPI,Returned,Robbins-Robinson,xbaker@evans-ramirez.com,49,No,0
ORD1137,2025-03-01,2025-03-03,CUST924,Mrs. Jeanette Holmes,Home Office,PROD6468,Rice Bag,Grocery,South,Indiana,Tracyborough,8,1269,20,8121.6,5376.67,2744.93,Net Banking,Pending,Payne-Hardy,robin93@johnson-armstrong.org,8,Yes,26
ORD1138,2024-08-23,2024-08-29,CUST390,Christopher Kent,Corporate,PROD3591,Juice Pack,Grocery,East,Louisiana,Stevenbury,6,478,0,2868.0,1765.39,1102.61,UPI,Pending,"Cervantes, Walton and Tate",zmorris@mendoza.com,6,Yes,48
ORD1139,2024-07-12,2024-07-18,CUST818,Jessica Decker,Consumer,PROD3423,Sugar,Grocery,North,North Dakota,Perezmouth,7,296,10,1864.8,1570.04,294.76,Cash,Returned,"Mckay, Johnson and Carr",elliottthomas@mann-perez.info,8,Yes,43
ORD1140,2025-10-19,2025-10-23,CUST306,Kyle Cunningham,Consumer,PROD1729,Notebook,Office Supplies,South,Georgia,Lake Michaelchester,4,2343,20,7497.6,4533.51,2964.09,Credit Card,Returned,"Weber, Carr and Johnson",jasmine92@jackson-wright.com,29,No,0
ORD1141,2024-08-15,2024-08-20,CUST119,Alex Davis,Corporate,PROD7122,Study Table,Furniture,East,Tennessee,Port Alexandra,7,2040,15,12138.0,9893.6,2244.4,Credit Card,Pending,James Group,paul95@vincent.net,26,No,0
ORD1142,2025-08-20,2025-08-26,CUST787,Mr. Christopher Collins,Consumer,PROD2201,Study Table,Furniture,West,Kansas,Ashleyshire,7,3478,10,21911.4,15559.64,6351.76,Cash,Cancelled,"Green, Jacobs and Parks",kimbanks@ramirez.com,9,Yes,28
ORD1143,2025-04-14,2025-04-19,CUST638,Annette Sanchez,Consumer,PROD3688,Pen,Office Supplies,West,Rhode Island,New Charles,4,4969,0,19876.0,14946.86,4929.14,Credit Card,Pending,"Hubbard, Huber and Baker",yatesellen@castro-gonzalez.com,17,No,0
ORD1144,2024-08-04,2024-08-10,CUST898,Robert Jones,Corporate,PROD7651,Rice Bag,Grocery,West,New Mexico,Lake Eric,3,3157,5,8997.45,5883.91,3113.54,Net Banking,Pending,Miller-Jones,william88@escobar.info,31,No,0
ORD1145,2026-01-21,2026-01-22,CUST666,Jennifer Simmons,Home Office,PROD5028,Office Chair,Furniture,South,Delaware,Marystad,6,1720,15,8772.0,7517.03,1254.97,UPI,Cancelled,Williams-Middleton,kristin47@jackson-aguirre.org,39,No,0
ORD1146,2025-10-05,2025-10-08,CUST889,Angela Mckinney,Corporate,PROD5379,Headphones,Electronics,East,New Jersey,Lake Crystalstad,8,2592,0,20736.0,15383.69,5352.31,UPI,Delivered,Lester Group,owells@vance.biz,48,No,0
ORD1147,2025-05-15,2025-05-22,CUST404,Brooke Mullins,Home Office,PROD1935,Juice Pack,Grocery,South,Arkansas,Bakerborough,1,2162,0,2162.0,1484.28,677.72,Credit Card,Cancelled,Morgan-Mathews,kevincook@wilkerson-patel.com,23,No,0
ORD1148,2025-12-13,2025-12-20,CUST920,Destiny Wilson,Corporate,PROD7224,Juice Pack,Grocery,East,Arkansas,Garrettborough,4,3292,0,13168.0,11597.16,1570.84,Cash,Delivered,Phillips Ltd,jonesrobin@carson.biz,25,No,0
ORD1149,2026-03-22,2026-03-27,CUST284,Emily Gray,Consumer,PROD5330,Juice Pack,Grocery,West,Nebraska,Davidsonborough,7,4350,15,25882.5,16445.66,9436.84,Net Banking,Returned,"Beard, Hart and Lang",diana18@norton.com,28,No,0
ORD1150,2024-04-25,2024-05-02,CUST467,Christie Hunt,Corporate,PROD4222,Juice Pack,Grocery,North,Alaska,North Lorimouth,9,920,20,6624.0,5137.14,1486.86,UPI,Returned,Ramirez-Myers,austin57@jennings.com,4,Yes,38
ORD1151,2026-03-20,2026-03-26,CUST468,Shaun Evans,Consumer,PROD9258,Stapler,Office Supplies,South,Iowa,Hawkinsmouth,9,1065,15,8147.25,6402.18,1745.07,Cash,Pending,Griffith-Moreno,kellyedwards@lambert.biz,39,No,0
ORD1152,2024-09-19,2024-09-26,CUST917,Maria Wright,Corporate,PROD2888,Dining Table,Furniture,North,Georgia,Port Jonathan,5,4387,5,20838.25,13096.93,7741.32,Cash,Returned,Moore-Dalton,danielweaver@bennett.net,21,No,0
ORD1153,2024-11-30,2024-12-07,CUST319,Sandra Chambers,Home Office,PROD7309,File Folder,Office Supplies,West,Indiana,Jenniferview,4,1002,15,3406.8,2097.66,1309.14,Cash,Cancelled,Sanchez PLC,mendezadam@weaver.com,2,Yes,44
ORD1154,2025-01-13,2025-01-15,CUST940,Bradley Pope,Consumer,PROD9016,Office Chair,Furniture,West,Delaware,Port Katherinemouth,1,1807,20,1445.6,894.58,551.02,Credit Card,Pending,Robinson Inc,irobbins@thomas.info,0,Yes,45
ORD1155,2024-05-03,2024-05-08,CUST208,Sierra Cisneros,Consumer,PROD5661,Stapler,Office Supplies,West,Wisconsin,South Christopherbury,1,2048,0,2048.0,1608.78,439.22,UPI,Returned,"Meyers, Barnes and Torres",bill74@shaw.com,26,No,0
ORD1156,2025-04-27,2025-05-04,CUST157,Andrew Scott,Home Office,PROD1211,Keyboard,Electronics,South,Maryland,East Troy,7,1938,10,12209.4,9128.91,3080.49,Credit Card,Cancelled,Fuentes-Martinez,uharvey@jones.info,48,No,0
ORD1157,2025-08-10,2025-08-15,CUST261,Elizabeth James,Corporate,PROD5723,File Folder,Office Supplies,North,Hawaii,South Michael,9,2341,10,18962.1,12414.93,6547.17,Credit Card,Cancelled,Aguilar-Cummings,lopeztravis@camacho-moore.com,24,No,0
ORD1158,2025-06-06,2025-06-11,CUST509,Mario Kidd,Consumer,PROD3349,Laptop,Electronics,East,Illinois,Taylorland,8,4406,15,29960.8,19835.51,10125.29,Net Banking,Pending,Davis-Baker,joshua62@juarez.com,2,Yes,39
ORD1159,2024-04-25,2024-05-02,CUST945,Lauren Clements,Consumer,PROD8951,Rice Bag,Grocery,West,Tennessee,Lake Davidtown,2,662,15,1125.4,985.34,140.06,Cash,Returned,"Jackson, Carpenter and Stevens",pattonrobert@mitchell.com,1,Yes,28
ORD1160,2025-01-16,2025-01-21,CUST756,Amber Garcia,Consumer,PROD5764,Sugar,Grocery,East,Arizona,West Steven,2,182,5,345.8,288.56,57.24,Net Banking,Pending,Whitaker LLC,odavis@harris.net,37,No,0
ORD1161,2024-08-15,2024-08-16,CUST462,Michelle Moore,Home Office,PROD7347,Laptop,Electronics,East,West Virginia,Samanthafurt,7,4214,20,23598.4,15678.07,7920.33,Credit Card,Cancelled,Montgomery and Sons,melissa21@hanson.com,34,No,0
ORD1162,2024-10-22,2024-10-28,CUST845,Kristina Newman,Corporate,PROD3890,Rice Bag,Grocery,North,Rhode Island,East Jamesmouth,4,1050,5,3990.0,3566.34,423.66,Cash,Pending,Tapia PLC,grahamamy@olson-williams.com,15,No,0
ORD1163,2025-07-12,2025-07-16,CUST427,Michele Santiago,Corporate,PROD6885,Calculator,Office Supplies,East,West Virginia,Daleshire,7,812,5,5399.8,3759.29,1640.51,Cash,Cancelled,Wood Group,cervanteslinda@waters.net,35,No,0
ORD1164,2026-03-30,2026-04-01,CUST502,Allen Mccall,Consumer,PROD2665,Headphones,Electronics,South,South Carolina,Andrewmouth,3,3113,10,8405.1,5254.29,3150.81,UPI,Cancelled,Reyes-Logan,shawn52@rivera.com,18,No,0
ORD1165,2024-10-19,2024-10-25,CUST887,Cole Eaton,Home Office,PROD9330,Dining Table,Furniture,North,Oklahoma,Thomasville,4,3546,15,12056.4,7680.75,4375.65,Credit Card,Cancelled,Roberts and Sons,shannonmaldonado@andrews.com,38,No,0
ORD1166,2024-06-15,2024-06-20,CUST652,Patrick Jones,Corporate,PROD8977,Keyboard,Electronics,North,Indiana,Tiffanystad,4,2923,0,11692.0,7533.85,4158.15,Cash,Delivered,"Thomas, Moreno and Bishop",kthomas@ortega-morse.com,0,Yes,47
ORD1167,2025-02-11,2025-02-16,CUST674,Kathleen Ray,Consumer,PROD2618,Juice Pack,Grocery,East,South Dakota,Shermanport,1,2016,0,2016.0,1613.57,402.43,UPI,Returned,Hawkins Inc,travis70@mcgrath.com,39,No,0
ORD1168,2025-08-09,2025-08-15,CUST659,Emily Powell,Corporate,PROD8232,Rice Bag,Grocery,West,Tennessee,Melissastad,4,2176,0,8704.0,5444.53,3259.47,Cash,Pending,Atkinson-Walsh,robert88@williams.com,25,No,0
ORD1169,2024-09-11,2024-09-12,CUST757,Katelyn Duffy,Consumer,PROD5343,Keyboard,Electronics,South,Nevada,Port Erica,10,674,20,5392.0,3785.13,1606.87,Net Banking,Pending,Rodriguez-Haley,usmith@harrison.com,24,No,0
ORD1170,2024-07-10,2024-07-14,CUST305,Mike Allison,Corporate,PROD9042,Monitor,Electronics,South,Colorado,North Edwinburgh,5,1821,5,8649.75,5445.32,3204.43,Net Banking,Returned,"Martinez, Rivera and Brown",nathanbyrd@mejia-jefferson.org,29,No,0
ORD1171,2025-11-28,2025-12-02,CUST925,Daniel Gutierrez,Corporate,PROD3194,Notebook,Office Supplies,North,Alabama,West Jenniferport,9,4063,5,34738.65,21599.84,13138.81,Credit Card,Delivered,"Haney, Smith and Blackburn",vanessa50@rosario.com,14,No,0
ORD1172,2025-01-21,2025-01-25,CUST626,Kara Jones,Home Office,PROD8516,Notebook,Office Supplies,North,Utah,Simpsonfurt,6,1356,10,7322.4,5005.31,2317.09,Net Banking,Cancelled,"Harris, Kline and Patterson",erik19@castillo-dickerson.biz,45,No,0
ORD1173,2025-07-08,2025-07-11,CUST120,David Woods,Corporate,PROD4510,Headphones,Electronics,North,Mississippi,Sydneyborough,10,2579,5,24500.5,19858.65,4641.85,Credit Card,Delivered,Perry-Thomas,eddiesantiago@baker.com,33,No,0
ORD1174,2025-11-05,2025-11-11,CUST615,Cassandra Price,Corporate,PROD2471,Cooking Oil,Grocery,West,Kansas,Contrerasshire,3,3825,20,9180.0,6676.22,2503.78,Cash,Returned,Stevens and Sons,douglasgabriella@barrett.biz,29,No,0
ORD1175,2024-05-12,2024-05-16,CUST433,Briana Steele,Corporate,PROD4897,Headphones,Electronics,South,Ohio,Nancytown,1,2178,20,1742.4,1332.11,410.29,Credit Card,Returned,Ponce Group,richardsadrian@ward.biz,24,No,0
ORD1176,2026-01-19,2026-01-20,CUST741,Cory Woods,Corporate,PROD9283,Stapler,Office Supplies,South,Kentucky,Brianmouth,1,2125,10,1912.5,1276.39,636.11,Credit Card,Delivered,Dorsey LLC,daniel67@harper.org,45,No,0
ORD1177,2026-01-21,2026-01-22,CUST851,Nicole Martin,Home Office,PROD4117,Juice Pack,Grocery,East,Florida,Marksside,1,4832,15,4107.2,2600.15,1507.05,UPI,Pending,Sims PLC,xschneider@english.org,43,No,0
ORD1178,2026-02-18,2026-02-23,CUST724,Michael Webb,Consumer,PROD2741,Cooking Oil,Grocery,East,Ohio,Lake Christopherberg,10,372,5,3534.0,2538.03,995.97,Cash,Delivered,Glenn-Thompson,ytaylor@ward.biz,46,No,0
ORD1179,2026-01-12,2026-01-15,CUST974,Sarah Fisher,Consumer,PROD1832,Juice Pack,Grocery,West,Ohio,North William,4,732,5,2781.6,1897.84,883.76,Net Banking,Pending,"Wilson, Scott and Harrison",rebecca74@palmer-carroll.com,44,No,0
ORD1180,2026-01-22,2026-01-24,CUST178,Mandy Taylor,Consumer,PROD8461,Rice Bag,Grocery,East,Virginia,East Tammy,2,1368,5,2599.2,2211.65,387.55,Net Banking,Returned,"Berger, Rodriguez and Walls",donna36@marquez-norris.info,49,No,0
ORD1181,2025-09-21,2025-09-28,CUST700,Phillip Norris,Home Office,PROD1044,Notebook,Office Supplies,South,Mississippi,Angelaport,9,2512,0,22608.0,15273.85,7334.15,Net Banking,Pending,Rogers PLC,cynthia93@thornton-alexander.biz,45,No,0
ORD1182,2024-11-25,2024-11-29,CUST610,Jessica Mckinney,Corporate,PROD8268,Notebook,Office Supplies,North,Nebraska,Emilymouth,3,650,10,1755.0,1486.46,268.54,Cash,Pending,"Graves, Barrett and Brown",juanpatterson@grant.com,29,No,0
ORD1183,2025-07-23,2025-07-28,CUST212,Mallory Phillips,Corporate,PROD1416,Sugar,Grocery,North,South Carolina,New Tammy,5,4630,10,20835.0,13068.03,7766.97,Credit Card,Cancelled,"Johnson, King and Lewis",jamesedwards@russell.com,6,Yes,44
ORD1184,2024-10-16,2024-10-23,CUST409,Bethany Moore,Home Office,PROD7739,Mouse,Electronics,East,Indiana,North Thomasview,1,2177,10,1959.3,1404.92,554.38,Net Banking,Pending,Arnold-Cook,frazierwilliam@mullins.com,3,Yes,50
ORD1185,2024-05-03,2024-05-07,CUST380,Robert Gardner,Consumer,PROD5316,Dining Table,Furniture,West,Idaho,Lake Kathryn,3,3891,5,11089.35,7826.5,3262.85,Credit Card,Returned,Hodges-Williams,justin32@carter.info,16,No,0
ORD1186,2026-02-09,2026-02-11,CUST167,Christine Wilson,Home Office,PROD8586,File Folder,Office Supplies,South,Georgia,Port Rachelville,2,717,10,1290.6,785.33,505.27,Credit Card,Cancelled,"Smith, Mendez and Stein",clarkmatthew@bradshaw.info,18,No,0
ORD1187,2024-07-06,2024-07-10,CUST186,Briana Maddox,Corporate,PROD9652,Sofa,Furniture,East,Maryland,North Kimmouth,8,4730,10,34056.0,22020.38,12035.62,Credit Card,Returned,Hale Inc,rivaslogan@becker.com,7,Yes,27
ORD1188,2025-08-17,2025-08-24,CUST433,Thomas Moore,Corporate,PROD7080,Monitor,Electronics,North,Arizona,Shannonstad,4,715,15,2431.0,2064.1,366.9,Net Banking,Cancelled,"Alexander, Leach and Hopkins",leemelanie@burgess.com,44,No,0
ORD1189,2026-03-11,2026-03-15,CUST161,Lauren Rodriguez,Corporate,PROD2913,Calculator,Office Supplies,East,Massachusetts,Port Leebury,8,4344,0,34752.0,25547.25,9204.75,Credit Card,Returned,Young-Bailey,mmills@delacruz.info,49,No,0
ORD1190,2025-02-18,2025-02-20,CUST164,Nicole Lopez,Consumer,PROD7700,Keyboard,Electronics,West,Alaska,Mendozamouth,9,1657,15,12676.05,9971.63,2704.42,Credit Card,Delivered,Roman and Sons,ppeterson@smith.biz,41,No,0
ORD1191,2026-01-17,2026-01-18,CUST407,Elizabeth Montgomery,Home Office,PROD4663,Calculator,Office Supplies,North,North Carolina,Castromouth,1,1984,10,1785.6,1346.07,439.53,Credit Card,Returned,Mcguire-Wood,adamsjudith@spencer.com,46,No,0
ORD1192,2025-06-12,2025-06-14,CUST399,David Jones,Home Office,PROD7613,Mouse,Electronics,East,Alaska,Pageberg,2,2531,5,4808.9,4158.6,650.3,Cash,Pending,Mitchell-Carney,stephanie67@chang.com,11,No,0
ORD1193,2024-10-29,2024-11-02,CUST365,Tyrone Ruiz,Corporate,PROD3324,Dining Table,Furniture,East,Nevada,Matthewmouth,2,1082,20,1731.2,1211.23,519.97,Credit Card,Returned,"Christensen, Morton and Harris",francisjenny@case.com,15,No,0
ORD1194,2024-08-25,2024-08-31,CUST598,Troy Higgins,Home Office,PROD4772,Stapler,Office Supplies,West,Nevada,North Patrick,6,2246,5,12802.2,10831.46,1970.74,Net Banking,Delivered,Cunningham-Holden,emendoza@price-rodgers.com,25,No,0
ORD1195,2024-06-10,2024-06-13,CUST733,Daniel Murphy,Corporate,PROD5256,Laptop,Electronics,East,Ohio,Millsmouth,10,2062,10,18558.0,15974.95,2583.05,Credit Card,Cancelled,Shannon-Russo,zimmermanjessica@richards.net,12,No,0
ORD1196,2026-03-20,2026-03-27,CUST140,William Rodgers,Consumer,PROD9983,File Folder,Office Supplies,West,New York,Garciaborough,10,3146,10,28314.0,19205.7,9108.3,Credit Card,Pending,Mcmillan Inc,jcruz@ramirez.com,24,No,0
ORD1197,2024-05-29,2024-05-31,CUST361,Dylan Combs,Consumer,PROD9090,Monitor,Electronics,East,Arkansas,Port Edward,2,1264,5,2401.6,2153.88,247.72,Credit Card,Pending,Scott PLC,andrewlewis@hunt-campbell.info,5,Yes,47
ORD1198,2024-05-01,2024-05-07,CUST389,Sheila Lopez,Consumer,PROD8457,Rice Bag,Grocery,North,Missouri,Krystalberg,1,1940,0,1940.0,1271.43,668.57,Credit Card,Pending,Murray-Sanders,mcdonaldlogan@gentry.com,18,No,0
ORD1199,2024-05-15,2024-05-16,CUST347,Laura Golden,Home Office,PROD6370,Stapler,Office Supplies,West,Oregon,Mollyberg,7,3111,5,20688.15,15770.74,4917.41,UPI,Delivered,"Williams, Hodge and Ramirez",fmeyers@warren.biz,9,Yes,25
ORD1200,2026-03-25,2026-03-31,CUST983,Christopher Barker,Consumer,PROD6131,Snacks,Grocery,East,Georgia,South Robert,4,3483,5,13235.4,11450.01,1785.39,Cash,Returned,Lee-Campbell,jason18@espinoza.net,19,No,0
ORD1201,2025-12-28,2026-01-03,CUST630,Jessica Chavez,Home Office,PROD6151,Sugar,Grocery,North,New Jersey,Ortizberg,10,963,5,9148.5,6058.88,3089.62,Net Banking,Pending,Griffin Ltd,alexander41@robertson.org,6,Yes,47
ORD1202,2024-08-24,2024-08-25,CUST666,Julie Vasquez,Corporate,PROD2040,Dining Table,Furniture,West,Ohio,New Michaelburgh,2,2499,20,3998.4,3451.96,546.44,Net Banking,Cancelled,Sullivan-White,youngdustin@caldwell.info,8,Yes,40
ORD1203,2026-01-04,2026-01-07,CUST760,Kayla Wilson,Consumer,PROD2146,Cooking Oil,Grocery,South,Illinois,New Kimberly,1,1026,5,974.7,770.17,204.53,UPI,Returned,Coleman Ltd,watersbrenda@hardy.biz,9,Yes,30
